date,type,category,amount,account,currency,description
2025-08-10 00:00:00,Income,Debt return / Borrowed money,50.0,acct_1,BYN,tag_5
2025-08-08 00:00:00,Income,Job,26.0,acct_1,BYN,tag_2
2025-08-08 00:00:00,Income,Job,43.0,acct_1,BYN,tag_1
2025-08-05 00:00:00,Income,Job,15.0,acct_1,BYN,tag_1
2025-08-04 00:00:00,Income,Job,36.0,acct_1,BYN,tag_8
2025-08-04 00:00:00,Income,Job,13.0,acct_1,BYN,tag_3
2025-08-03 00:00:00,Income,Second work,117.0,acct_1,BYN,2th_work
2025-08-02 00:00:00,Income,Second work,161.0,acct_1,BYN,2th_work
2025-08-01 00:00:00,Income,Job,37.0,acct_1,BYN,tag_2
2025-08-01 00:00:00,Income,Job,49.0,acct_1,BYN,tag_8
2025-07-30 00:00:00,Income,Job,49.0,acct_1,BYN,tag_8
2025-07-29 00:00:00,Income,Cashback,59.0,acct_2,BYN,tag_5
2025-07-27 00:00:00,Income,Second work,73.0,acct_1,BYN,2th_work
2025-07-22 00:00:00,Income,Job,28.0,acct_1,BYN,tag_1
2025-07-21 00:00:00,Income,Gift,22.0,acct_1,BYN,tag_5
2025-07-21 00:00:00,Income,Job,24.0,acct_1,BYN,tag_8
2025-07-20 00:00:00,Income,Second work,219.0,acct_1,BYN,2th_work
2025-07-19 00:00:00,Income,Second work,76.0,acct_1,BYN,2th_work
2025-07-18 00:00:00,Income,Job,22.0,acct_1,BYN,tag_1
2025-07-18 00:00:00,Income,Job,17.0,acct_1,BYN,tag_2
2025-07-16 00:00:00,Income,Job,30.0,acct_1,BYN,tag_1
2025-07-16 00:00:00,Income,Second work,55.0,acct_1,BYN,2th_work
2025-07-15 00:00:00,Income,Job,49.0,acct_1,BYN,tag_8
2025-07-11 00:00:00,Income,Job,28.0,acct_1,BYN,tag_2
2025-07-10 00:00:00,Income,Second work,108.0,acct_1,BYN,2th_work
2025-07-09 00:00:00,Income,Job,43.0,acct_2,BYN,tag_8
2025-07-07 00:00:00,Income,Job,36.0,acct_2,BYN,tag_8
2025-07-07 00:00:00,Income,Debt return / Borrowed money,8.0,acct_2,BYN,tag_5
2025-07-06 00:00:00,Income,Second work,6.0,acct_1,BYN,tag_5
2025-07-06 00:00:00,Income,Second work,322.0,acct_1,BYN,2th_work
2025-07-04 00:00:00,Income,Job,47.0,acct_1,BYN,tag_8
2025-07-04 00:00:00,Income,Gift,21.0,acct_1,BYN,tag_5
2025-07-02 00:00:00,Income,Job,28.0,acct_1,BYN,tag_8
2025-07-02 00:00:00,Income,Job,30.0,acct_1,BYN,tag_2
2025-07-02 00:00:00,Income,Job,25.0,acct_1,BYN,tag_1
2025-07-01 00:00:00,Income,Second work,276.0,acct_1,BYN,2th_work
2025-07-01 00:00:00,Income,Second work,266.0,acct_1,BYN,2th_work
2025-06-30 00:00:00,Income,Job,41.0,acct_1,BYN,tag_8
2025-06-30 00:00:00,Income,Job,31.0,acct_1,BYN,tag_1
2025-06-30 00:00:00,Income,Job,44.0,acct_1,BYN,tag_8
2025-06-27 00:00:00,Income,Job,43.0,acct_1,BYN,tag_8
2025-06-27 00:00:00,Income,Job,33.0,acct_1,BYN,tag_2
2025-06-27 00:00:00,Income,Job,21.0,acct_1,BYN,tag_1
2025-06-26 00:00:00,Income,Second work,137.0,acct_1,BYN,2th_work
2025-06-25 00:00:00,Income,Job,13.0,acct_1,BYN,tag_8
2025-06-25 00:00:00,Income,Job,25.0,acct_1,BYN,tag_1
2025-06-23 00:00:00,Income,Job,35.0,acct_1,BYN,tag_3
2025-06-22 00:00:00,Income,Gift,8.0,acct_1,BYN,tag_5
2025-06-20 00:00:00,Income,Job,33.0,acct_1,BYN,tag_8
2025-06-20 00:00:00,Income,Job,12.0,acct_1,BYN,tag_2
2025-06-20 00:00:00,Income,Job,14.0,acct_1,BYN,tag_1
2025-06-19 00:00:00,Income,Debt return / Borrowed money,32.0,acct_1,BYN,tag_5
2025-06-19 00:00:00,Income,Job,19.0,acct_1,BYN,tag_6
2025-06-18 00:00:00,Income,Job,45.0,acct_1,BYN,tag_8
2025-06-17 00:00:00,Income,Second work,277.0,acct_1,BYN,2th_work
2025-06-17 00:00:00,Income,Job,27.0,acct_1,BYN,tag_6
2025-06-17 00:00:00,Income,Job,16.0,acct_1,BYN,tag_1
2025-06-16 00:00:00,Income,Job,39.0,acct_1,BYN,tag_3
2025-06-15 00:00:00,Income,Second work,148.0,acct_1,BYN,2th_work
2025-06-13 00:00:00,Income,Job,25.0,acct_1,BYN,tag_8
2025-06-13 00:00:00,Income,Job,17.0,acct_1,BYN,tag_2
2025-06-13 00:00:00,Income,Job,39.0,acct_1,BYN,tag_1
2025-06-12 00:00:00,Income,Second work,135.0,acct_1,BYN,2th_work
2025-06-12 00:00:00,Income,Job,38.0,acct_1,BYN,tag_6
2025-06-11 00:00:00,Income,Job,50.0,acct_1,BYN,tag_8
2025-06-10 00:00:00,Income,Job,49.0,acct_1,BYN,tag_6
2025-06-10 00:00:00,Income,Job,12.0,acct_1,BYN,tag_1
2025-06-09 00:00:00,Income,Second work,57.0,acct_1,BYN,2th_work
2025-06-09 00:00:00,Income,Second work,60.0,acct_1,BYN,2th_work
2025-06-09 00:00:00,Income,Job,20.0,acct_1,BYN,tag_3
2025-06-07 00:00:00,Income,Second work,274.0,acct_1,BYN,2th_work
2025-06-06 00:00:00,Income,Job,24.0,acct_1,BYN,tag_2
2025-06-06 00:00:00,Income,Job,49.0,acct_1,BYN,tag_1
2025-06-05 00:00:00,Income,Job,55.0,acct_1,BYN,tag_6
2025-06-03 00:00:00,Income,Job,31.0,acct_1,BYN,tag_1
2025-06-02 00:00:00,Income,Job,49.0,acct_1,BYN,tag_6
2025-06-02 00:00:00,Income,Job,48.0,acct_1,BYN,tag_3
2025-06-02 00:00:00,Income,Gift,102.0,acct_1,BYN,tag_5
2025-05-31 00:00:00,Income,Job,272.0,acct_1,BYN,2th_work
2025-05-26 00:00:00,Income,Job,17.0,acct_1,BYN,tag_5
2025-05-26 00:00:00,Income,Job,59.0,acct_1,BYN,tag_5
2025-05-25 00:00:00,Income,Gift,17.0,acct_2,BYN,tag_5
2025-05-23 00:00:00,Income,Job,56.0,acct_2,BYN,tag_5
2025-05-22 00:00:00,Income,Second work,102.0,acct_1,BYN,2th_work
2025-05-21 00:00:00,Income,Job,20.0,acct_1,BYN,tag_5
2025-05-20 00:00:00,Income,Job,10.0,acct_1,BYN,tag_5
2025-05-19 00:00:00,Income,Job,15.0,acct_1,BYN,tag_5
2025-05-16 00:00:00,Income,Job,83.0,acct_1,BYN,tag_5
2025-05-16 00:00:00,Income,Cashback,24.0,acct_1,BYN,tag_5
2025-05-15 00:00:00,Income,Second work,193.0,acct_1,BYN,2th_work
2025-05-14 00:00:00,Income,Cashback,16.0,acct_1,BYN,tag_5
2025-05-13 00:00:00,Income,Job,8.0,acct_1,BYN,tag_5
2025-05-09 00:00:00,Income,Other,908.0,acct_1,BYN,tag_5
2025-05-08 00:00:00,Income,Job,47.0,acct_1,BYN,tag_5
2025-05-07 00:00:00,Income,Job,22.0,acct_1,BYN,tag_5
2025-05-06 00:00:00,Income,Cashback,2.0,acct_1,BYN,tag_5
2025-05-06 00:00:00,Income,Job,17.0,acct_1,BYN,tag_5
2025-05-06 00:00:00,Income,Job,24.0,acct_1,BYN,tag_5
2025-05-03 00:00:00,Income,Gift,78.0,acct_2,BYN,tag_5
2025-05-02 00:00:00,Income,Cashback,5.0,acct_3,BYN,tag_5
2025-05-01 00:00:00,Income,Job,15.0,acct_1,BYN,tag_5
2025-04-30 00:00:00,Income,Job,42.0,acct_1,BYN,tag_5
2025-04-26 00:00:00,Income,Second work,43.0,acct_1,BYN,2th_work
2025-04-25 00:00:00,Income,Job,20.0,acct_1,BYN,tag_5
2025-04-25 00:00:00,Income,Second work,115.0,acct_1,BYN,2th_work
2025-04-23 00:00:00,Income,Job,79.0,acct_1,BYN,tag_5
2025-04-22 00:00:00,Income,Job,22.0,acct_1,BYN,tag_5
2025-04-21 00:00:00,Income,Job,24.0,acct_1,BYN,tag_5
2025-04-18 00:00:00,Income,Job,67.0,acct_1,BYN,tag_5
2025-04-16 00:00:00,Income,Second work,182.0,acct_1,BYN,2th_work
2025-04-16 00:00:00,Income,Job,19.0,acct_1,BYN,tag_5
2025-04-15 00:00:00,Income,Job,13.0,acct_1,BYN,tag_5
2025-04-14 00:00:00,Income,Job,39.0,acct_1,BYN,tag_5
2025-04-14 00:00:00,Income,Job,13.0,acct_1,BYN,tag_5
2025-04-09 00:00:00,Income,Job,16.0,acct_1,BYN,tag_5
2025-04-08 00:00:00,Income,Gift,6.0,acct_2,BYN,tag_5
2025-04-08 00:00:00,Income,Second work,59.0,acct_1,BYN,tag_5
2025-04-08 00:00:00,Income,Job,19.0,acct_1,BYN,tag_5
2025-04-08 00:00:00,Income,Second work,178.0,acct_1,BYN,2th_work
2025-04-07 00:00:00,Income,Job,97.0,acct_1,BYN,tag_5
2025-04-07 00:00:00,Income,Job,14.0,acct_1,BYN,tag_5
2025-04-04 00:00:00,Income,Debt return / Borrowed money,243.0,acct_1,BYN,tag_5
2025-04-02 00:00:00,Income,Second work,81.0,acct_1,BYN,2th_work
2025-04-02 00:00:00,Income,Job,20.0,acct_1,BYN,tag_5
2025-04-01 00:00:00,Income,Job,12.0,acct_1,BYN,tag_5
2025-03-31 00:00:00,Income,Job,86.0,acct_1,BYN,tag_5
2025-03-31 00:00:00,Income,Job,81.0,acct_1,BYN,tag_5
2025-03-31 00:00:00,Income,Other,4.0,acct_1,BYN,tag_5
2025-03-28 00:00:00,Income,Job,24.0,acct_1,BYN,tag_5
2025-03-28 00:00:00,Income,Job,18.0,acct_1,BYN,tag_5
2025-03-28 00:00:00,Income,Gift,6.0,acct_1,BYN,tag_5
2025-03-28 00:00:00,Income,Other,28.0,acct_1,BYN,tag_5
2025-03-26 00:00:00,Income,Gift,20.0,acct_1,BYN,tag_5
2025-03-24 00:00:00,Income,Second work,460.0,acct_1,BYN,2th_work
2025-03-23 00:00:00,Income,Second work,72.0,acct_1,BYN,2th_work
2025-03-23 00:00:00,Income,Second work,320.0,acct_1,BYN,2th_work
2025-03-21 00:00:00,Income,Debt return / Borrowed money,460.0,acct_1,BYN,tag_5
2025-03-21 00:00:00,Income,Debt return / Borrowed money,3.0,acct_3,BYN,tag_5
2025-03-19 00:00:00,Income,Gift,3.0,acct_1,BYN,tag_5
2025-03-18 00:00:00,Income,Job,13.0,acct_1,BYN,tag_5
2025-03-18 00:00:00,Income,Other,25.0,acct_1,BYN,tag_5
2025-03-17 00:00:00,Income,Job,73.0,acct_1,BYN,tag_5
2025-03-16 00:00:00,Income,Cashback,7.0,acct_2,BYN,tag_5
2025-03-15 00:00:00,Income,Other,14.0,acct_1,BYN,tag_5
2025-03-14 00:00:00,Income,Other,53.0,acct_1,BYN,tag_5
2025-03-13 00:00:00,Income,Job,41.0,acct_1,BYN,tag_5
2025-03-11 00:00:00,Income,Job,28.0,acct_1,BYN,tag_5
2025-03-10 00:00:00,Income,Job,164.0,acct_1,BYN,tag_5
2025-03-10 00:00:00,Income,Job,44.0,acct_1,BYN,tag_5
2025-03-09 00:00:00,Income,Other,146.0,acct_2,BYN,tag_5
2025-03-07 00:00:00,Income,Job,45.0,acct_1,BYN,tag_5
2025-03-06 00:00:00,Income,Job,40.0,acct_1,BYN,tag_5
2025-03-05 00:00:00,Income,Debt return / Borrowed money,304.0,acct_1,BYN,tag_5
2025-03-05 00:00:00,Income,Job,32.0,acct_1,BYN,tag_5
2025-03-04 00:00:00,Income,Job,24.0,acct_1,BYN,tag_5
2025-03-03 00:00:00,Income,Other,417.0,acct_1,BYN,tag_5
2025-03-03 00:00:00,Income,Job,37.0,acct_1,BYN,tag_5
2025-02-28 00:00:00,Income,Second work,230.0,acct_1,BYN,2th_work
2025-02-28 00:00:00,Income,Job,28.0,acct_1,BYN,tag_5
2025-02-27 00:00:00,Income,Job,40.0,acct_1,BYN,tag_5
2025-02-25 00:00:00,Income,Job,16.0,acct_1,BYN,tag_5
2025-02-25 00:00:00,Income,Gift,13.0,acct_3,BYN,tag_5
2025-02-24 00:00:00,Income,Other,53.0,acct_1,BYN,tag_5
2025-02-24 00:00:00,Income,Job,55.0,acct_1,BYN,tag_5
2025-02-24 00:00:00,Income,Job,35.0,acct_1,BYN,tag_5
2025-02-21 00:00:00,Income,Second work,272.0,acct_1,BYN,2th_work
2025-02-21 00:00:00,Income,Job,42.0,acct_1,BYN,tag_5
2025-02-21 00:00:00,Income,Gift,69.0,acct_1,BYN,tag_5
2025-02-20 00:00:00,Income,Job,40.0,acct_1,BYN,tag_5
2025-02-19 00:00:00,Income,Job,51.0,acct_1,BYN,tag_5
2025-02-17 00:00:00,Income,Job,28.0,acct_1,BYN,tag_5
2025-02-17 00:00:00,Income,Job,23.0,acct_1,BYN,tag_5
2025-02-14 00:00:00,Income,Job,50.0,acct_1,BYN,tag_5
2025-02-14 00:00:00,Income,Other,2.0,acct_3,BYN,tag_5
2025-02-13 00:00:00,Income,Job,17.0,acct_1,BYN,tag_5
2025-02-12 00:00:00,Income,Job,30.0,acct_1,BYN,tag_5
2025-02-11 00:00:00,Income,Job,12.0,acct_1,BYN,tag_5
2025-02-10 00:00:00,Income,Job,38.0,acct_1,BYN,tag_5
2025-02-07 00:00:00,Income,Job,53.0,acct_1,BYN,tag_5
2025-02-07 00:00:00,Income,Other,5.0,acct_1,BYN,tag_5
2025-02-06 00:00:00,Income,Other,106.0,acct_1,BYN,tag_5
2025-02-06 00:00:00,Income,Job,36.0,acct_1,BYN,tag_5
2025-02-05 00:00:00,Income,Other,73.0,acct_1,BYN,tag_5
2025-02-05 00:00:00,Income,Job,28.0,acct_1,BYN,tag_5
2025-02-04 00:00:00,Income,Job,35.0,acct_1,BYN,tag_5
2025-02-04 00:00:00,Income,Job,33.0,acct_1,BYN,tag_5
2025-02-03 00:00:00,Income,Job,11.0,acct_1,BYN,tag_5
2025-02-03 00:00:00,Income,Job,32.0,acct_1,BYN,tag_5
2025-02-02 00:00:00,Income,Gift,35.0,acct_1,BYN,tag_5
2025-02-01 00:00:00,Income,Other,56.0,acct_1,BYN,tag_5
2025-01-31 00:00:00,Income,Job,28.0,acct_1,BYN,tag_5
2025-01-30 00:00:00,Income,Other,72.0,acct_1,BYN,tag_5
2025-01-30 00:00:00,Income,Second work,208.0,acct_1,BYN,2th_work
2025-01-28 00:00:00,Income,Job,31.0,acct_5,BYN,tag_5
2025-01-27 00:00:00,Income,Job,43.0,acct_5,BYN,tag_5
2025-01-27 00:00:00,Income,Job,31.0,acct_5,BYN,tag_5
2025-01-25 00:00:00,Income,Other,172.0,acct_1,BYN,tag_5
2025-01-24 00:00:00,Income,Cashback,2.0,acct_1,BYN,tag_5
2025-01-24 00:00:00,Income,Job,22.0,acct_5,BYN,tag_5
2025-01-24 00:00:00,Income,Other,145.0,acct_1,BYN,tag_5
2025-01-23 00:00:00,Income,Job,44.0,acct_5,BYN,tag_5
2025-01-21 00:00:00,Income,Job,15.0,acct_1,BYN,tag_5
2025-01-20 00:00:00,Income,Job,39.0,acct_1,BYN,tag_5
2025-01-20 00:00:00,Income,Job,36.0,acct_1,BYN,tag_5
2025-01-18 00:00:00,Income,Other,30.0,acct_1,BYN,tag_5
2025-01-17 00:00:00,Income,Job,51.0,acct_1,BYN,tag_5
2025-01-16 00:00:00,Income,Job,32.0,acct_1,BYN,tag_5
2025-01-15 00:00:00,Income,Second work,89.0,acct_1,BYN,2th_work
2025-01-15 00:00:00,Income,Job,14.0,acct_1,BYN,tag_5
2025-01-15 00:00:00,Income,Job,36.0,acct_1,BYN,tag_5
2025-01-13 00:00:00,Income,Job,34.0,acct_1,BYN,tag_5
2025-01-11 00:00:00,Income,Other,68.0,acct_1,BYN,tag_5
2025-01-11 00:00:00,Income,Cashback,4.0,acct_1,BYN,tag_5
2025-01-10 00:00:00,Income,Cashback,41.0,acct_2,BYN,tag_5
2025-01-10 00:00:00,Income,Other,27.0,acct_2,BYN,tag_5
2025-01-10 00:00:00,Income,Other,74.0,acct_1,BYN,tag_5
2025-01-09 00:00:00,Income,Other,213.0,acct_2,BYN,tag_5
2025-01-09 00:00:00,Income,Job,16.0,acct_1,BYN,tag_5
2025-01-07 00:00:00,Income,Cashback,7.0,acct_1,BYN,tag_5
2025-01-05 00:00:00,Income,Second work,78.0,acct_1,BYN,2th_work
2025-01-04 00:00:00,Income,Gift,51.0,acct_1,BYN,tag_5
2025-01-04 00:00:00,Income,Gift,77.0,acct_1,BYN,tag_5
2025-01-03 00:00:00,Income,Job,34.0,acct_1,BYN,tag_5
